hashtag_H 	 cluster_C_leader(userID) 	 relative_frequency_H_C 	 frequency_H_in_C 	 frequency_H_overall 	 count_H_in_C 	 count_hashtags_in_C 	 count_H_entire_dataset 	 count_hashtags_entire_dataset
Domicrom 	 1238949674989416449 	 2664.2283648671 	 .1250000000 	 1 	 1 	 5 	 106569
COVIDisAirborne 	 1238949674989416449 	 25.5683784041 	 .1250000000 	 1 	 7 	 521 	 106569
CovidIsNotOver 	 1238949674989416449 	 85.9427421491 	 .3750000000 	 3 	 13 	 465 	 106569
CovidIsNotOver 	 1238949674989416449 	 85.9427421491 	 .3750000000 	 3 	 13 	 465 	 106569
CovidIsNotOver 	 1238949674989416449 	 85.9427421491 	 .3750000000 	 3 	 13 	 465 	 106569
CovidIsntOver 	 1238949674989416449 	 160.4954868027 	 .1250000000 	 1 	 2 	 83 	 106569
SocialMurder 	 1238949674989416449 	 3330.2872306130 	 .1250000000 	 1 	 1 	 4 	 106569
COVID19 	 1247612029 	 11.6583525055 	 .3333333333 	 1 	 61 	 3047 	 106569
Bidenboom 	 1247612029 	 35523.3477167368 	 .3333333333 	 1 	 1 	 1 	 106569
BidenBoom 	 1247612029 	 826.1163805495 	 .3333333333 	 1 	 1 	 43 	 106569
covaxin 	 1255393579507351554 	 106570.0431608674 	 1.0000000000 	 1 	 1 	 1 	 106569
KochNetwork 	 1268223690480615424 	 538.2274425918 	 .0909090909 	 1 	 1 	 18 	 106569
COVID19 	 1268223690480615424 	 3.1795506833 	 .0909090909 	 1 	 61 	 3047 	 106569
GetBoosted 	 1268223690480615424 	 293.5785418452 	 .0909090909 	 1 	 1 	 33 	 106569
Russia 	 1268223690480615424 	 3.9852286904 	 .0909090909 	 1 	 11 	 2431 	 106569
Ukraine 	 1268223690480615424 	 .0000149521 232 .0000656851 	 .0909090909 	 1 	 28 4 	 6080 232 7 	 106569
war 	 1268223690480615424 	 99.8772269075 	 .0909090909 	 1 	 1 	 97 	 106569
VoteBlueToSaveAmerica 	 1268223690480615424 	 605.5059625383 	 .0909090909 	 1 	 6 	 16 	 106569
ExpandTheCourt 	 1268223690480615424 	 1076.4548851837 	 .0909090909 	 1 	 3 	 9 	 106569
USPS 	 1268223690480615424 	 1614.6832837491 	 .0909090909 	 1 	 1 	 6 	 106569
VoteBlueIn2022 	 1268223690480615424 	 169.9665184484 	 .0909090909 	 1 	 3 	 57 	 106569
IdahoGOP 	 1268223690480615424 	 4844.0670588423 	 .0909090909 	 1 	 1 	 2 	 106569
ImStillWithHer 	 1271162030393896968 	 3552.3007008334 	 1.0000000000 	 1 	 1 	 30 	 106569
HappyNewYear2022 	 1278236816936710144 	 1903.0187388352 	 .1428571428 	 1 	 2 	 8 	 106569
News 	 1278236816936710144 	 253.7357191764 	 .1428571428 	 1 	 2 	 60 	 106569
StandTogether 	 1278236816936710144 	 1268.6785958823 	 .1428571428 	 1 	 3 	 12 	 106569
VaccineSideEffects 	 1278236816936710144 	 165.4798232437 	 .1428571428 	 1 	 1 	 92 	 106569
VITT 	 1278236816936710144 	 475.7545264356 	 .2857142857 	 2 	 13 	 64 	 106569
VITT 	 1278236816936710144 	 475.7545264356 	 .2857142857 	 2 	 13 	 64 	 106569
Empathy 	 1278236816936710144 	 951.5093694176 	 .1428571428 	 1 	 2 	 16 	 106569
Iowa 	 1280478731874848769 	 302.7528804438 	 .0909090909 	 1 	 2 	 32 	 106569
Republicans 	 1280478731874848769 	 302.7528804438 	 .0909090909 	 1 	 2 	 32 	 106569
IALegislature 	 1280478731874848769 	 3229.3723033530 	 .0909090909 	 1 	 2 	 3 	 106569
ValNotMarco 	 1280478731874848769 	 9688.1857409282 	 .0909090909 	 1 	 2 	 1 	 106569
ValDemings 	 1280478731874848769 	 2422.0270765672 	 .0909090909 	 1 	 2 	 4 	 106569
Florida 	 1280478731874848769 	 186.3094696613 	 .0909090909 	 1 	 3 	 52 	 106569
BidenStrong 	 1280478731874848769 	 1937.6206288005 	 .0909090909 	 1 	 2 	 5 	 106569
Resistance 	 1280478731874848769 	 569.8879200857 	 .0909090909 	 1 	 2 	 17 	 106569
VoteBlue2022 	 1280478731874848769 	 176.1471251071 	 .0909090909 	 1 	 3 	 55 	 106569
VoteBlueToSaveAmerica 	 1280478731874848769 	 605.5059625383 	 .0909090909 	 1 	 6 	 16 	 106569
MaskUp 	 1280478731874848769 	 40.7062654245 	 .0909090909 	 1 	 4 	 238 	 106569
RemoveRon 	 1298372735383605249 	 2537.3594451302 	 .1428571428 	 1 	 1 	 6 	 106569
Meanwhile 	 1298372735383605249 	 7612.1053758971 	 .1428571428 	 1 	 1 	 2 	 106569
Ukraine 	 1298372735383605249 	 .0000234962 232 .0000656851 	 .1428571428 	 1 	 28 4 	 6080 232 7 	 106569
Boombox 	 1298372735383605249 	 7612.1053758971 	 .1428571428 	 1 	 1 	 2 	 106569
Ukrainian 	 1298372735383605249 	 30.4482858685 	 .1428571428 	 1 	 7 	 500 	 106569
Russian 	 1298372735383605249 	 16.8595159756 	 .1428571428 	 1 	 9 	 903 	 106569
Invasion 	 1298372735383605249 	 15224.2918740342 	 .1428571428 	 1 	 1 	 1 	 106569
PartyGate 	 130120037 	 169.6958622514 	 .2500000000 	 1 	 3 	 157 	 106569
Today 	 130120037 	 1776.1509813589 	 .2500000000 	 1 	 1 	 15 	 106569
Ukraine️ 	 130120037 	 229.6745699676 	 .5000000000 	 2 	 4 	 232 	 106569
Ukraine️ 	 130120037 	 229.6745699676 	 .5000000000 	 2 	 4 	 232 	 106569
WirWollenMaskenpflicht 	 1319916075476262914 	 5536.0525036451 	 .5714285714 	 4 	 9 	 11 	 106569
DieMaskeBleibtAuf 	 1319916075476262914 	 1631.1586089696 	 .4285714285 	 3 	 12 	 28 	 106569
WirWollenMaskenpflicht 	 1319916075476262914 	 5536.0525036451 	 .5714285714 	 4 	 9 	 11 	 106569
DieMaskeBleibtAuf 	 1319916075476262914 	 1631.1586089696 	 .4285714285 	 3 	 12 	 28 	 106569
WirWollenMaskenpflicht 	 1319916075476262914 	 5536.0525036451 	 .5714285714 	 4 	 9 	 11 	 106569
DieMaskeBleibtAuf 	 1319916075476262914 	 1631.1586089696 	 .4285714285 	 3 	 12 	 28 	 106569
WirWollenMaskenpflicht 	 1319916075476262914 	 5536.0525036451 	 .5714285714 	 4 	 9 	 11 	 106569
LauterbachBleibt 	 1330859882040463362 	 1776.1509813589 	 .2500000000 	 2 	 11 	 15 	 106569
DankeKarl 	 1330859882040463362 	 1665.1413971468 	 .1250000000 	 1 	 7 	 8 	 106569
LauterbachBleibt 	 1330859882040463362 	 1776.1509813589 	 .2500000000 	 2 	 11 	 15 	 106569
SolidaritätMitKarl 	 1330859882040463362 	 3330.2872306130 	 .1250000000 	 1 	 5 	 4 	 106569
DieMaskeBleibtAuf 	 1330859882040463362 	 951.5091887242 	 .2500000000 	 2 	 12 	 28 	 106569
WirWollenMaskenpflicht 	 1330859882040463362 	 2422.0229704658 	 .2500000000 	 2 	 9 	 11 	 106569
DieMaskeBleibtAuf 	 1330859882040463362 	 951.5091887242 	 .2500000000 	 2 	 12 	 28 	 106569
WirWollenMaskenpflicht 	 1330859882040463362 	 2422.0229704658 	 .2500000000 	 2 	 9 	 11 	 106569
ShamelessSelfPromo 	 1335983975613939712 	 1903.0263439742 	 .0357142857 	 1 	 1 	 2 	 106569
HorrorCommunity 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
paranormal 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
AuthorsOfTwitter 	 1335983975613939712 	 2283.6243118298 	 .1071428571 	 3 	 3 	 5 	 106569
ghoststory 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
KDP 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
Kindle 	 1335983975613939712 	 2 1903.0263439742 	 2 .0357142857 	 2 1 	 1 	 2 	 106569
writerslift 	 1335983975613939712 	 634.3398612825 	 .0357142857 	 1 	 1 	 6 	 106569
hauntedhouse 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
WritingCommunity 	 1335983975613939712 	 190.3018231828 	 .0357142857 	 1 	 1 	 20 	 106569
thrillerbooks 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
witch 	 1335983975613939712 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
AuthorsOfTwitter 	 1335983975613939712 	 2283.6243118298 	 .1071428571 	 3 	 3 	 5 	 106569
Amazon 	 1335983975613939712 	 507.4717087567 	 .0714285714 	 2 	 2 	 15 	 106569
KindleUnlimited 	 1335983975613939712 	 3806.0526879485 	 .0714285714 	 2 	 2 	 2 	 106569
WritersLift 	 1335983975613939712 	 3806.0526879485 	 .0714285714 	 2 	 2 	 2 	 106569
poetry 	 1335983975613939712 	 1087.4394862761 	 .0714285714 	 2 	 2 	 7 	 106569
Poems 	 1335983975613939712 	 3806.0526879485 	 .0714285714 	 2 	 2 	 2 	 106569
AuthorsOfTwitter 	 1335983975613939712 	 2283.6243118298 	 .1071428571 	 3 	 3 	 5 	 106569
Amazon 	 1335983975613939712 	 507.4717087567 	 .0714285714 	 2 	 2 	 15 	 106569
KindleUnlimited 	 1335983975613939712 	 3806.0526879485 	 .0714285714 	 2 	 2 	 2 	 106569
WritersLift 	 1335983975613939712 	 3806.0526879485 	 .0714285714 	 2 	 2 	 2 	 106569
poetry 	 1335983975613939712 	 1087.4394862761 	 .0714285714 	 2 	 2 	 7 	 106569
Poems 	 1335983975613939712 	 3806.0526879485 	 .0714285714 	 2 	 2 	 2 	 106569
momlife 	 1335983975613939712 	 1268.6819759366 	 .0357142857 	 1 	 1 	 3 	 106569
Mentalhealth 	 1335983975613939712 	 761.2081039432 	 .0357142857 	 1 	 1 	 5 	 106569
blogger 	 1335983975613939712 	 1903.0263439742 	 .0357142857 	 1 	 1 	 2 	 106569
author 	 1335983975613939712 	 1268.6819759366 	 .0357142857 	 1 	 1 	 3 	 106569
Anonymous 	 1344356576786866176 	 480.0405615072 	 1.0000000000 	 1 	 1 	 222 	 106569
CancelStudentDebt 	 1349149096909668363 	 1239.1745709481 	 .5000000000 	 1 	 1 	 43 	 106569
TraitorTrump 	 1349149096909668363 	 1268.6787573443 	 .5000000000 	 1 	 1 	 42 	 106569
SCOOP 	 138168339 	 53284.7376525941 	 1.0000000000 	 1 	 1 	 2 	 106569
Ukraine️ 	 1384053916690571264 	 459.3491399353 	 1.0000000000 	 1 	 4 	 232 	 106569
IOT 	 1387010761994682371 	 133.5451997484 	 .0087719298 	 1 	 1 	 7 	 106569
helium 	 1387010761994682371 	 16.4002780516 	 .0087719298 	 1 	 1 	 57 	 106569
hotspot 	 1387010761994682371 	 155.8027725726 	 .0087719298 	 1 	 1 	 6 	 106569
miner 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
mesh 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
cbdc 	 1387010761994682371 	 116.8520275427 	 .0087719298 	 1 	 1 	 8 	 106569
tether 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
evergrande 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
hsbc 	 1387010761994682371 	 155.8026342081 	 .0175438596 	 2 	 3 	 12 	 106569
GOVERNMENT 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
UK 	 1387010761994682371 	 3 3.3870137871 	 3 .0087719298 	 3 1 	 5 	 276 	 106569
DEBT 	 1387010761994682371 	 66.7725998742 	 .0087719298 	 1 	 1 	 14 	 106569
BRADBURYPOUND 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
GREENBACK 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
ECONOMY 	 1387010761994682371 	 77.9013171040 	 .0087719298 	 1 	 1 	 12 	 106569
UCC 	 1387010761994682371 	 143.8179242638 	 .0175438596 	 2 	 2 	 13 	 106569
zeolite 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
truckers 	 1387010761994682371 	 44.5150439927 	 .0087719298 	 1 	 1 	 21 	 106569
govid 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
bs 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 2 	 5 	 106569
carbondioxide 	 1387010761994682371 	 124.6421737814 	 .0175438596 	 2 	 3 	 15 	 106569
serco 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 2 	 3 	 106569
cheers 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
carbondioxide 	 1387010761994682371 	 124.6421737814 	 .0175438596 	 2 	 3 	 15 	 106569
HSBC 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
UK 	 1387010761994682371 	 3 3.3870137871 	 3 .0087719298 	 3 1 	 5 	 276 	 106569
legalese 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
pedoeese 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
contracts 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
UCC 	 1387010761994682371 	 143.8179242638 	 .0175438596 	 2 	 2 	 13 	 106569
voidabinitio 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
LEGAL 	 1387010761994682371 	 5 54.9891851229 	 5 .0087719298 	 5 1 	 5 	 17 	 106569
latin 	 1387010761994682371 	 155.8027725726 	 .0087719298 	 1 	 1 	 6 	 106569
english 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
LEGAL 	 1387010761994682371 	 5 54.9891851229 	 5 .0087719298 	 5 1 	 5 	 17 	 106569
LEGAL 	 1387010761994682371 	 5 54.9891851229 	 5 .0087719298 	 5 1 	 5 	 17 	 106569
holysee 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
admirality 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
ucc 	 1387010761994682371 	 93.4815971286 	 .0087719298 	 1 	 1 	 10 	 106569
voidABINITIO 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
REDSHEILDS 	 1387010761994682371 	 103.8684535530 	 .0087719298 	 1 	 2 	 9 	 106569
commonlaw 	 1387010761994682371 	 116.8520275427 	 .0087719298 	 1 	 2 	 8 	 106569
LEGAL 	 1387010761994682371 	 5 54.9891851229 	 5 .0087719298 	 5 1 	 5 	 17 	 106569
SATANIC 	 1387010761994682371 	 116.8520275427 	 .0087719298 	 1 	 1 	 8 	 106569
LegalDeathCult 	 1387010761994682371 	 103.8684535530 	 .0087719298 	 1 	 1 	 9 	 106569
10commandments 	 1387010761994682371 	 133.5451997484 	 .0087719298 	 1 	 1 	 7 	 106569
KJV 	 1387010761994682371 	 54.9891851229 	 .0087719298 	 1 	 1 	 17 	 106569
GOD 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
IDsILLEGAL 	 1387010761994682371 	 14.3817829946 	 .0087719298 	 1 	 1 	 65 	 106569
BCCRSS 	 1387010761994682371 	 35.6799928899 	 .0438596491 	 5 	 5 	 131 	 106569
TruthBillboards 	 1387010761994682371 	 17.3114055091 	 .0087719298 	 1 	 1 	 54 	 106569
LegalNameFraud 	 1387010761994682371 	 17.6380361301 	 .0087719298 	 1 	 1 	 53 	 106569
blackmailed 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
UN 	 1387010761994682371 	 1 11.5409362468 	 1 .0087719298 	 1 1 	 1 	 81 	 106569
BCCRSS 	 1387010761994682371 	 35.6799928899 	 .0438596491 	 5 	 5 	 131 	 106569
YourCrossToBear 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
BCCRSS 	 1387010761994682371 	 35.6799928899 	 .0438596491 	 5 	 5 	 131 	 106569
UKRAINE 	 1387010761994682371 	 23.3703992821 	 .0087719298 	 1 	 1 	 40 	 106569
private 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 2 	 3 	 106569
depop 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 2 	 2 	 106569
carolwoods 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 2 	 3 	 106569
MelanieShaw 	 1387010761994682371 	 37.3926468212 	 .0087719298 	 1 	 1 	 25 	 106569
AUTISM 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
GCMAF 	 1387010761994682371 	 133.5451997484 	 .0087719298 	 1 	 1 	 7 	 106569
ROMAN 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
EMPIRE 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
VATIEEEEEE 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
cityoflondinium 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
dcplc 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
UkraineUnderAttaсk 	 1387010761994682371 	 10.8699523463 	 .0087719298 	 1 	 1 	 86 	 106569
UkraineWar 	 1387010761994682371 	 3.0450026670 	 .0087719298 	 1 	 2 	 307 	 106569
UkraineRussianWar 	 1387010761994682371 	 3.8000643312 	 .0087719298 	 1 	 3 	 246 	 106569
Ukriane 	 1387010761994682371 	 9.2556026018 	 .0087719298 	 1 	 1 	 101 	 106569
greek 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
roman 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
UK 	 1387010761994682371 	 3 3.3870137871 	 3 .0087719298 	 3 1 	 5 	 276 	 106569
MSM 	 1387010761994682371 	 22.8003889509 	 .0087719298 	 1 	 2 	 41 	 106569
POLICE 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
MI5 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
CHILDRAPE 	 1387010761994682371 	 373.9267870045 	 .0175438596 	 2 	 2 	 5 	 106569
ORGANISED 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
CHILDRAPE 	 1387010761994682371 	 373.9267870045 	 .0175438596 	 2 	 2 	 5 	 106569
msm 	 1387010761994682371 	 109.9783702459 	 .0175438596 	 2 	 2 	 17 	 106569
msm 	 1387010761994682371 	 109.9783702459 	 .0175438596 	 2 	 2 	 17 	 106569
swiss 	 1387010761994682371 	 1 133.5451997484 	 1 .0087719298 	 1 1 	 1 	 7 	 106569
bees 	 1387010761994682371 	 40.6441670149 	 .0087719298 	 1 	 1 	 23 	 106569
bis 	 1387010761994682371 	 133.5451997484 	 .0087719298 	 1 	 1 	 7 	 106569
fed 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
ecb 	 1387010761994682371 	 233.7043664061 	 .0087719298 	 1 	 1 	 4 	 106569
boe 	 1387010761994682371 	 77.9013171040 	 .0087719298 	 1 	 1 	 12 	 106569
hsbc 	 1387010761994682371 	 155.8026342081 	 .0175438596 	 2 	 3 	 12 	 106569
LEGAL 	 1387010761994682371 	 5 54.9891851229 	 5 .0087719298 	 5 1 	 5 	 17 	 106569
BirthCertificateFraud 	 1387010761994682371 	 37.3926468212 	 .0087719298 	 1 	 1 	 25 	 106569
MaximOfLaw 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
GodsLaw 	 1387010761994682371 	 934.8199561999 	 .0175438596 	 2 	 2 	 2 	 106569
CommonLaw 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
BCCRSS 	 1387010761994682371 	 35.6799928899 	 .0438596491 	 5 	 5 	 131 	 106569
BCCRSS 	 1387010761994682371 	 35.6799928899 	 .0438596491 	 5 	 5 	 131 	 106569
ProtectTheChildren 	 1387010761994682371 	 155.8027725726 	 .0087719298 	 1 	 1 	 6 	 106569
CT 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
map 	 1387010761994682371 	 49.2008433536 	 .0087719298 	 1 	 2 	 19 	 106569
Catch22 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
Warning 	 1387010761994682371 	 133.5451997484 	 .0087719298 	 1 	 1 	 7 	 106569
LegalIsIllegal 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
LegalIsNotLaw 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 1 	 3 	 106569
LawOfTheLand 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
GodsLaw 	 1387010761994682371 	 934.8199561999 	 .0175438596 	 2 	 2 	 2 	 106569
ColourOfLaw 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
Commerce 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
AdmiraltyLaw 	 1387010761994682371 	 934.8249373900 	 .0087719298 	 1 	 1 	 1 	 106569
btc 	 1387010761994682371 	 10.9978328880 	 .0087719298 	 1 	 1 	 85 	 106569
ELON 	 1387010761994682371 	 186.9633935022 	 .0087719298 	 1 	 1 	 5 	 106569
swissBANKcoin 	 1387010761994682371 	 311.6060986050 	 .0087719298 	 1 	 2 	 3 	 106569
NOWAYHOSAI 	 1387010761994682371 	 467.4099780999 	 .0087719298 	 1 	 1 	 2 	 106569
carolwoods 	 1387802155810271239 	 11841.0317789610 	 .3333333333 	 1 	 2 	 3 	 106569
solihull 	 1387802155810271239 	 17761.5792157552 	 .3333333333 	 1 	 1 	 2 	 106569
social 	 1387802155810271239 	 35523.3477167368 	 .3333333333 	 1 	 1 	 1 	 106569
LongCovid 	 139109800 	 3 7.9363270984 	 3 .1666666666 	 3 1 	 29 	 2238 	 106569
LongCovid 	 139109800 	 3 7.9363270984 	 3 .1666666666 	 3 1 	 29 	 2238 	 106569
ChildTaxCredit 	 139109800 	 1268.6794006555 	 .1666666666 	 1 	 3 	 14 	 106569
LongCovid 	 139109800 	 3 7.9363270984 	 3 .1666666666 	 3 1 	 29 	 2238 	 106569
TreatLongCovid 	 139109800 	 286.4758530076 	 .1666666666 	 1 	 2 	 62 	 106569
UrgencyofEbola 	 139109800 	 8880.7896052133 	 .1666666666 	 1 	 1 	 2 	 106569
LiarFromTheShire 	 139328853 	 3330.2827942937 	 .2500000000 	 1 	 1 	 8 	 106569
Djokovic 	 139328853 	 380.6035885742 	 .2500000000 	 1 	 1 	 70 	 106569
FederalQuarantine 	 139328853 	 13321.1844131485 	 .2500000000 	 1 	 1 	 2 	 106569
auspol 	 139328853 	 14.4559143386 	 .2500000000 	 1 	 97 	 1843 	 106569
Carrieantoinette 	 14157134 	 26642.5107902168 	 .2500000000 	 1 	 1 	 1 	 106569
SueGrayReport 	 14157134 	 416.2852106519 	 .2500000000 	 1 	 1 	 64 	 106569
Partygate 	 14157134 	 85.3918286031 	 .2500000000 	 1 	 1 	 312 	 106569
PMQs 	 14157134 	 45.0038012910 	 .2500000000 	 1 	 2 	 592 	 106569
CovidInquiryNow 	 1421835080813666306 	 1937.6183763726 	 .2000000000 	 1 	 1 	 11 	 106569
COVID19 	 1421835080813666306 	 6.9950115040 	 .2000000000 	 1 	 61 	 3047 	 106569
Nicolasturgeon 	 1421835080813666306 	 21314.0086321734 	 .2000000000 	 1 	 1 	 1 	 106569
Covid 	 1421835080813666306 	 1 1 67.8783449005 	 1 1 .2000000000 	 1 1 1 	 10 	 314 	 106569
CovidIsNotOver 	 1421835080813666306 	 45.8361291462 	 .2000000000 	 1 	 13 	 465 	 106569
LongCovid 	 1424033022 	 47.6179626097 	 1.0000000000 	 1 	 29 	 2238 	 106569
GetVaccinatedNow 	 14247236 	 532.8451051250 	 .2000000000 	 1 	 2 	 40 	 106569
BetoForTexas 	 14247236 	 355.2300069891 	 .2000000000 	 1 	 4 	 60 	 106569
TheThingsWeDoForLove 	 14247236 	 21314.0086321734 	 .2000000000 	 1 	 2 	 1 	 106569
CovidIsNotOver 	 14247236 	 45.8361291462 	 .2000000000 	 1 	 13 	 465 	 106569
GQP 	 14247236 	 3552.3032246032 	 .2000000000 	 1 	 2 	 6 	 106569
CanadaHasFallen 	 14260960 	 8880.7738351088 	 .2500000000 	 1 	 1 	 3 	 106569
TrudeauDictatorshipMustGo 	 14260960 	 986.7503115170 	 .2500000000 	 1 	 1 	 27 	 106569
COVID19 	 14260960 	 8.7437643800 	 .2500000000 	 1 	 61 	 3047 	 106569
Charter40 	 14260960 	 13321.1844131485 	 .2500000000 	 1 	 1 	 2 	 106569
JohnsonOutToday 	 14281853 	 1567.1917803925 	 .2500000000 	 1 	 1 	 17 	 106569
TorySOOOOOO 	 14281853 	 3330.2827942937 	 .2500000000 	 1 	 1 	 8 	 106569
JohnsonOut7 	 14281853 	 2960.2509345512 	 .2500000000 	 1 	 1 	 9 	 106569
CPSC22 	 14281853 	 5328.4567297342 	 .2500000000 	 1 	 1 	 5 	 106569
VoteDem 	 14298769 	 53284.7376525941 	 1.0000000000 	 1 	 1 	 2 	 106569
VoteFordOut2022 	 14362766 	 720.0608595438 	 1.0000000000 	 1 	 13 	 148 	 106569
JanetJacksonDoc 	 145499533 	 666.0563814062 	 .1250000000 	 1 	 1 	 20 	 106569
Control 	 145499533 	 6660.5922065742 	 .1250000000 	 1 	 1 	 2 	 106569
RESPECT 	 145499533 	 3330.2872306130 	 .1250000000 	 1 	 3 	 4 	 106569
gottaloveher 	 145499533 	 6660.5922065742 	 .1250000000 	 1 	 1 	 2 	 106569
Mase 	 145499533 	 6660.5922065742 	 .1250000000 	 1 	 1 	 2 	 106569
MaryJBlige 	 145499533 	 3330.2872306130 	 .1250000000 	 1 	 1 	 4 	 106569
Legends 	 145499533 	 2664.2283648671 	 .1250000000 	 1 	 1 	 5 	 106569
Realness 	 145499533 	 13321.2553951084 	 .1250000000 	 1 	 1 	 1 	 106569
LauterbachBleibt 	 1460176204363972613 	 2131.3811776307 	 .3000000000 	 3 	 11 	 15 	 106569
LauterbachBleibt 	 1460176204363972613 	 2131.3811776307 	 .3000000000 	 3 	 11 	 15 	 106569
LauterbachBleibt 	 1460176204363972613 	 2131.3811776307 	 .3000000000 	 3 	 11 	 15 	 106569
DieMaskebleibtauf 	 1460176204363972613 	 10657.0043160867 	 .1000000000 	 1 	 1 	 1 	 106569
DieVernunftsiegt 	 1460176204363972613 	 10657.0043160867 	 .1000000000 	 1 	 1 	 1 	 106569
TeamZuversicht 	 1460176204363972613 	 10657.0043160867 	 .1000000000 	 1 	 1 	 1 	 106569
TeamWissenschaft 	 1460176204363972613 	 3552.3095340435 	 .1000000000 	 1 	 1 	 3 	 106569
TeamLauterbach 	 1460176204363972613 	 10657.0043160867 	 .1000000000 	 1 	 1 	 1 	 106569
WirWollenMaskenpflicht 	 1460176204363972613 	 968.8091881863 	 .1000000000 	 1 	 9 	 11 	 106569
DieMaskeBleibtAuf 	 1460176204363972613 	 380.6036754896 	 .1000000000 	 1 	 12 	 28 	 106569
WeStandWithUkraine 	 1462548977367359490 	 107.8633874816 	 .0384615384 	 1 	 3 	 38 	 106569
